Location_ID,Zone,Aisle,Rack_ID,Shelf_ID,Bin_ID,Capacity_Units
LOC02984,D,AISLE-24,RACK-09,SHELF-05,BIN-02984,350
LOC02985,D,AISLE-25,RACK-19,SHELF-02,BIN-02985,300
LOC02986,D,AISLE-26,RACK-16,SHELF-05,BIN-02986,175
LOC02987,D,AISLE-27,RACK-10,SHELF-02,BIN-02987,250
LOC02988,D,AISLE-28,RACK-16,SHELF-04,BIN-02988,350
LOC02989,D,AISLE-29,RACK-20,SHELF-03,BIN-02989,400
LOC02990,D,AISLE-30,RACK-10,SHELF-01,BIN-02990,200
LOC02991,D,AISLE-31,RACK-04,SHELF-03,BIN-02991,350
LOC02992,D,AISLE-32,RACK-15,SHELF-03,BIN-02992,200
LOC02993,D,AISLE-33,RACK-14,SHELF-01,BIN-02993,175
LOC02994,D,AISLE-34,RACK-15,SHELF-03,BIN-02994,150
LOC02995,D,AISLE-35,RACK-12,SHELF-04,BIN-02995,175
LOC02996,D,AISLE-36,RACK-16,SHELF-04,BIN-02996,350
LOC02997,D,AISLE-37,RACK-08,SHELF-01,BIN-02997,250
LOC02998,D,AISLE-38,RACK-09,SHELF-05,BIN-02998,200
LOC02999,D,AISLE-39,RACK-14,SHELF-01,BIN-02999,300
LOC03000,D,AISLE-40,RACK-09,SHELF-03,BIN-03000,350
LOC03001,D,AISLE-01,RACK-13,SHELF-04,BIN-03001,350
LOC03002,D,AISLE-02,RACK-13,SHELF-03,BIN-03002,100
LOC03003,D,AISLE-03,RACK-09,SHELF-04,BIN-03003,200
LOC03004,D,AISLE-04,RACK-11,SHELF-01,BIN-03004,250
LOC03005,D,AISLE-05,RACK-15,SHELF-04,BIN-03005,200
LOC03006,D,AISLE-06,RACK-19,SHELF-02,BIN-03006,200
LOC03007,D,AISLE-07,RACK-04,SHELF-05,BIN-03007,300
LOC03008,D,AISLE-08,RACK-05,SHELF-05,BIN-03008,100
LOC03009,D,AISLE-09,RACK-01,SHELF-04,BIN-03009,150
LOC03010,D,AISLE-10,RACK-11,SHELF-03,BIN-03010,150
LOC03011,D,AISLE-11,RACK-02,SHELF-05,BIN-03011,200
LOC03012,D,AISLE-12,RACK-12,SHELF-05,BIN-03012,200
LOC03013,D,AISLE-13,RACK-06,SHELF-05,BIN-03013,350
LOC03014,D,AISLE-14,RACK-08,SHELF-03,BIN-03014,175
LOC03015,D,AISLE-15,RACK-12,SHELF-03,BIN-03015,350
LOC03016,D,AISLE-16,RACK-07,SHELF-05,BIN-03016,200
LOC03017,D,AISLE-17,RACK-01,SHELF-01,BIN-03017,100
LOC03018,D,AISLE-18,RACK-17,SHELF-01,BIN-03018,350
LOC03019,D,AISLE-19,RACK-16,SHELF-01,BIN-03019,175
LOC03020,D,AISLE-20,RACK-10,SHELF-03,BIN-03020,100
LOC03021,D,AISLE-21,RACK-08,SHELF-02,BIN-03021,100
LOC03022,D,AISLE-22,RACK-09,SHELF-01,BIN-03022,350
LOC03023,D,AISLE-23,RACK-13,SHELF-02,BIN-03023,250
LOC03024,D,AISLE-24,RACK-03,SHELF-01,BIN-03024,150
LOC03025,D,AISLE-25,RACK-17,SHELF-04,BIN-03025,100
LOC03026,D,AISLE-26,RACK-01,SHELF-05,BIN-03026,175
LOC03027,D,AISLE-27,RACK-04,SHELF-05,BIN-03027,350
LOC03028,D,AISLE-28,RACK-07,SHELF-05,BIN-03028,250
LOC03029,D,AISLE-29,RACK-11,SHELF-04,BIN-03029,100
LOC03030,D,AISLE-30,RACK-10,SHELF-03,BIN-03030,400
LOC03031,D,AISLE-31,RACK-07,SHELF-01,BIN-03031,250
LOC03032,D,AISLE-32,RACK-19,SHELF-04,BIN-03032,350
LOC03033,D,AISLE-33,RACK-10,SHELF-04,BIN-03033,150
LOC03034,D,AISLE-34,RACK-08,SHELF-04,BIN-03034,250
LOC03035,D,AISLE-35,RACK-16,SHELF-03,BIN-03035,200
LOC03036,D,AISLE-36,RACK-13,SHELF-01,BIN-03036,400
LOC03037,D,AISLE-37,RACK-13,SHELF-03,BIN-03037,150
LOC03038,D,AISLE-38,RACK-15,SHELF-02,BIN-03038,100
LOC03039,D,AISLE-39,RACK-13,SHELF-02,BIN-03039,400
LOC03040,D,AISLE-40,RACK-12,SHELF-04,BIN-03040,150
LOC03041,D,AISLE-01,RACK-10,SHELF-03,BIN-03041,175
LOC03042,D,AISLE-02,RACK-03,SHELF-01,BIN-03042,175
LOC03043,D,AISLE-03,RACK-07,SHELF-04,BIN-03043,200
LOC03044,D,AISLE-04,RACK-03,SHELF-02,BIN-03044,350
LOC03045,D,AISLE-05,RACK-20,SHELF-04,BIN-03045,200
LOC03046,D,AISLE-06,RACK-02,SHELF-04,BIN-03046,250
LOC03047,D,AISLE-07,RACK-14,SHELF-03,BIN-03047,300
LOC03048,D,AISLE-08,RACK-05,SHELF-01,BIN-03048,300
LOC03049,D,AISLE-09,RACK-19,SHELF-05,BIN-03049,350
LOC03050,D,AISLE-10,RACK-01,SHELF-03,BIN-03050,200
LOC03051,D,AISLE-11,RACK-18,SHELF-04,BIN-03051,400
LOC03052,D,AISLE-12,RACK-11,SHELF-02,BIN-03052,300
LOC03053,D,AISLE-13,RACK-15,SHELF-04,BIN-03053,150
LOC03054,D,AISLE-14,RACK-04,SHELF-04,BIN-03054,150
LOC03055,D,AISLE-15,RACK-13,SHELF-02,BIN-03055,100
LOC03056,D,AISLE-16,RACK-06,SHELF-05,BIN-03056,150
LOC03057,D,AISLE-17,RACK-06,SHELF-02,BIN-03057,400
LOC03058,D,AISLE-18,RACK-04,SHELF-01,BIN-03058,350
LOC03059,D,AISLE-19,RACK-16,SHELF-02,BIN-03059,400
LOC03060,D,AISLE-20,RACK-05,SHELF-05,BIN-03060,350
LOC03061,D,AISLE-21,RACK-13,SHELF-01,BIN-03061,250
LOC03062,D,AISLE-22,RACK-04,SHELF-04,BIN-03062,250
LOC03063,D,AISLE-23,RACK-09,SHELF-05,BIN-03063,300
LOC03064,D,AISLE-24,RACK-20,SHELF-03,BIN-03064,175
LOC03065,D,AISLE-25,RACK-05,SHELF-03,BIN-03065,200
LOC03066,D,AISLE-26,RACK-20,SHELF-03,BIN-03066,250
LOC03067,D,AISLE-27,RACK-16,SHELF-04,BIN-03067,200
LOC03068,D,AISLE-28,RACK-11,SHELF-02,BIN-03068,175
LOC03069,D,AISLE-29,RACK-17,SHELF-04,BIN-03069,100
LOC03070,D,AISLE-30,RACK-11,SHELF-04,BIN-03070,175
LOC03071,D,AISLE-31,RACK-05,SHELF-04,BIN-03071,150
LOC03072,D,AISLE-32,RACK-01,SHELF-03,BIN-03072,200
LOC03073,D,AISLE-33,RACK-07,SHELF-01,BIN-03073,400
LOC03074,D,AISLE-34,RACK-11,SHELF-01,BIN-03074,100
LOC03075,D,AISLE-35,RACK-20,SHELF-04,BIN-03075,175
LOC03076,D,AISLE-36,RACK-03,SHELF-03,BIN-03076,200
LOC03077,D,AISLE-37,RACK-12,SHELF-01,BIN-03077,200
LOC03078,D,AISLE-38,RACK-09,SHELF-03,BIN-03078,350
LOC03079,D,AISLE-39,RACK-19,SHELF-03,BIN-03079,300
LOC03080,D,AISLE-40,RACK-20,SHELF-04,BIN-03080,250
LOC03081,D,AISLE-01,RACK-18,SHELF-05,BIN-03081,200
LOC03082,D,AISLE-02,RACK-03,SHELF-05,BIN-03082,175
LOC03083,D,AISLE-03,RACK-04,SHELF-02,BIN-03083,250
LOC03084,D,AISLE-04,RACK-06,SHELF-03,BIN-03084,150
LOC03085,D,AISLE-05,RACK-05,SHELF-05,BIN-03085,350
LOC03086,D,AISLE-06,RACK-11,SHELF-05,BIN-03086,250
LOC03087,D,AISLE-07,RACK-20,SHELF-04,BIN-03087,200
LOC03088,D,AISLE-08,RACK-06,SHELF-01,BIN-03088,200
LOC03089,D,AISLE-09,RACK-07,SHELF-01,BIN-03089,175
LOC03090,D,AISLE-10,RACK-05,SHELF-02,BIN-03090,400
LOC03091,D,AISLE-11,RACK-01,SHELF-03,BIN-03091,150
LOC03092,D,AISLE-12,RACK-02,SHELF-02,BIN-03092,400
LOC03093,D,AISLE-13,RACK-14,SHELF-04,BIN-03093,300
LOC03094,D,AISLE-14,RACK-10,SHELF-05,BIN-03094,150
LOC03095,D,AISLE-15,RACK-08,SHELF-05,BIN-03095,350
LOC03096,D,AISLE-16,RACK-13,SHELF-04,BIN-03096,400
LOC03097,D,AISLE-17,RACK-12,SHELF-03,BIN-03097,300
LOC03098,D,AISLE-18,RACK-17,SHELF-01,BIN-03098,200
LOC03099,D,AISLE-19,RACK-06,SHELF-03,BIN-03099,175
LOC03100,D,AISLE-20,RACK-14,SHELF-05,BIN-03100,400
LOC03101,D,AISLE-21,RACK-16,SHELF-03,BIN-03101,150
LOC03102,D,AISLE-22,RACK-18,SHELF-04,BIN-03102,300
LOC03103,D,AISLE-23,RACK-06,SHELF-01,BIN-03103,300
LOC03104,D,AISLE-24,RACK-15,SHELF-03,BIN-03104,350
LOC03105,D,AISLE-25,RACK-07,SHELF-05,BIN-03105,200
LOC03106,D,AISLE-26,RACK-13,SHELF-03,BIN-03106,175
LOC03107,D,AISLE-27,RACK-01,SHELF-02,BIN-03107,400
LOC03108,D,AISLE-28,RACK-12,SHELF-05,BIN-03108,200
LOC03109,D,AISLE-29,RACK-01,SHELF-05,BIN-03109,250
LOC03110,D,AISLE-30,RACK-11,SHELF-01,BIN-03110,300
LOC03111,D,AISLE-31,RACK-09,SHELF-05,BIN-03111,100
LOC03112,D,AISLE-32,RACK-20,SHELF-03,BIN-03112,100
LOC03113,D,AISLE-33,RACK-09,SHELF-04,BIN-03113,350
LOC03114,D,AISLE-34,RACK-02,SHELF-03,BIN-03114,250
LOC03115,D,AISLE-35,RACK-02,SHELF-05,BIN-03115,100
LOC03116,D,AISLE-36,RACK-16,SHELF-05,BIN-03116,400
LOC03117,D,AISLE-37,RACK-16,SHELF-02,BIN-03117,400
LOC03118,D,AISLE-38,RACK-18,SHELF-01,BIN-03118,100
LOC03119,D,AISLE-39,RACK-12,SHELF-01,BIN-03119,175
LOC03120,D,AISLE-40,RACK-06,SHELF-02,BIN-03120,150
LOC03121,D,AISLE-01,RACK-14,SHELF-01,BIN-03121,100
LOC03122,D,AISLE-02,RACK-15,SHELF-01,BIN-03122,300
LOC03123,D,AISLE-03,RACK-04,SHELF-05,BIN-03123,250
LOC03124,D,AISLE-04,RACK-07,SHELF-05,BIN-03124,100
LOC03125,D,AISLE-05,RACK-11,SHELF-03,BIN-03125,175
LOC03126,D,AISLE-06,RACK-19,SHELF-03,BIN-03126,100
LOC03127,D,AISLE-07,RACK-13,SHELF-04,BIN-03127,100
LOC03128,D,AISLE-08,RACK-03,SHELF-02,BIN-03128,175
LOC03129,D,AISLE-09,RACK-09,SHELF-01,BIN-03129,175
LOC03130,D,AISLE-10,RACK-15,SHELF-01,BIN-03130,250
LOC03131,D,AISLE-11,RACK-20,SHELF-02,BIN-03131,350
LOC03132,D,AISLE-12,RACK-06,SHELF-01,BIN-03132,250
LOC03133,D,AISLE-13,RACK-09,SHELF-05,BIN-03133,300
LOC03134,D,AISLE-14,RACK-04,SHELF-03,BIN-03134,400
LOC03135,D,AISLE-15,RACK-19,SHELF-01,BIN-03135,400
LOC03136,D,AISLE-16,RACK-03,SHELF-01,BIN-03136,150
LOC03137,D,AISLE-17,RACK-06,SHELF-01,BIN-03137,175
LOC03138,D,AISLE-18,RACK-11,SHELF-05,BIN-03138,100
LOC03139,D,AISLE-19,RACK-06,SHELF-01,BIN-03139,200
LOC03140,D,AISLE-20,RACK-12,SHELF-04,BIN-03140,150
LOC03141,D,AISLE-21,RACK-08,SHELF-03,BIN-03141,200
LOC03142,D,AISLE-22,RACK-05,SHELF-03,BIN-03142,100
LOC03143,D,AISLE-23,RACK-13,SHELF-03,BIN-03143,175
LOC03144,D,AISLE-24,RACK-09,SHELF-02,BIN-03144,300
LOC03145,D,AISLE-25,RACK-14,SHELF-02,BIN-03145,200
LOC03146,D,AISLE-26,RACK-09,SHELF-02,BIN-03146,175
LOC03147,D,AISLE-27,RACK-10,SHELF-03,BIN-03147,400
LOC03148,D,AISLE-28,RACK-09,SHELF-01,BIN-03148,400
LOC03149,D,AISLE-29,RACK-12,SHELF-05,BIN-03149,300
LOC03150,D,AISLE-30,RACK-12,SHELF-05,BIN-03150,400
LOC03151,D,AISLE-31,RACK-06,SHELF-01,BIN-03151,350
LOC03152,D,AISLE-32,RACK-05,SHELF-05,BIN-03152,200
LOC03153,D,AISLE-33,RACK-14,SHELF-03,BIN-03153,250
LOC03154,D,AISLE-34,RACK-07,SHELF-03,BIN-03154,250
LOC03155,D,AISLE-35,RACK-03,SHELF-05,BIN-03155,200
LOC03156,D,AISLE-36,RACK-09,SHELF-02,BIN-03156,400
LOC03157,D,AISLE-37,RACK-09,SHELF-01,BIN-03157,150
LOC03158,D,AISLE-38,RACK-17,SHELF-02,BIN-03158,400
LOC03159,D,AISLE-39,RACK-05,SHELF-04,BIN-03159,300
LOC03160,D,AISLE-40,RACK-12,SHELF-05,BIN-03160,350
LOC03161,D,AISLE-01,RACK-19,SHELF-01,BIN-03161,300
LOC03162,D,AISLE-02,RACK-04,SHELF-03,BIN-03162,100
LOC03163,D,AISLE-03,RACK-06,SHELF-04,BIN-03163,400
LOC03164,D,AISLE-04,RACK-11,SHELF-03,BIN-03164,150
LOC03165,D,AISLE-05,RACK-06,SHELF-03,BIN-03165,250
LOC03166,D,AISLE-06,RACK-06,SHELF-04,BIN-03166,175
LOC03167,D,AISLE-07,RACK-01,SHELF-04,BIN-03167,400
LOC03168,D,AISLE-08,RACK-19,SHELF-05,BIN-03168,350
LOC03169,D,AISLE-09,RACK-13,SHELF-04,BIN-03169,200
LOC03170,D,AISLE-10,RACK-09,SHELF-03,BIN-03170,300
LOC03171,D,AISLE-11,RACK-16,SHELF-04,BIN-03171,250
LOC03172,D,AISLE-12,RACK-02,SHELF-02,BIN-03172,150
LOC03173,D,AISLE-13,RACK-14,SHELF-04,BIN-03173,250
LOC03174,D,AISLE-14,RACK-19,SHELF-04,BIN-03174,100
LOC03175,D,AISLE-15,RACK-06,SHELF-05,BIN-03175,175
LOC03176,D,AISLE-16,RACK-10,SHELF-05,BIN-03176,200
LOC03177,D,AISLE-17,RACK-19,SHELF-02,BIN-03177,175
LOC03178,D,AISLE-18,RACK-11,SHELF-01,BIN-03178,150
LOC03179,D,AISLE-19,RACK-10,SHELF-02,BIN-03179,300
LOC03180,D,AISLE-20,RACK-15,SHELF-04,BIN-03180,175
LOC03181,D,AISLE-21,RACK-15,SHELF-01,BIN-03181,175
LOC03182,D,AISLE-22,RACK-07,SHELF-02,BIN-03182,250
LOC03183,D,AISLE-23,RACK-10,SHELF-01,BIN-03183,175
LOC03184,D,AISLE-24,RACK-08,SHELF-02,BIN-03184,350
LOC03185,D,AISLE-25,RACK-03,SHELF-02,BIN-03185,175
LOC03186,D,AISLE-26,RACK-18,SHELF-03,BIN-03186,100
LOC03187,D,AISLE-27,RACK-16,SHELF-02,BIN-03187,300
LOC03188,D,AISLE-28,RACK-04,SHELF-04,BIN-03188,350
LOC03189,D,AISLE-29,RACK-07,SHELF-04,BIN-03189,350
LOC03190,D,AISLE-30,RACK-15,SHELF-02,BIN-03190,150
LOC03191,D,AISLE-31,RACK-13,SHELF-02,BIN-03191,300
LOC03192,D,AISLE-32,RACK-05,SHELF-04,BIN-03192,300
LOC03193,D,AISLE-33,RACK-10,SHELF-04,BIN-03193,350
LOC03194,D,AISLE-34,RACK-18,SHELF-01,BIN-03194,300
LOC03195,D,AISLE-35,RACK-16,SHELF-05,BIN-03195,100
LOC03196,D,AISLE-36,RACK-08,SHELF-05,BIN-03196,175
LOC03197,D,AISLE-37,RACK-08,SHELF-03,BIN-03197,300
LOC03198,D,AISLE-38,RACK-11,SHELF-05,BIN-03198,100
LOC03199,D,AISLE-39,RACK-20,SHELF-05,BIN-03199,350
LOC03200,D,AISLE-40,RACK-03,SHELF-02,BIN-03200,175
LOC03201,D,AISLE-01,RACK-16,SHELF-02,BIN-03201,100
LOC03202,D,AISLE-02,RACK-07,SHELF-03,BIN-03202,350
LOC03203,D,AISLE-03,RACK-03,SHELF-03,BIN-03203,350
LOC03204,D,AISLE-04,RACK-06,SHELF-04,BIN-03204,175
LOC03205,D,AISLE-05,RACK-10,SHELF-03,BIN-03205,350
LOC03206,D,AISLE-06,RACK-16,SHELF-01,BIN-03206,250
LOC03207,D,AISLE-07,RACK-14,SHELF-02,BIN-03207,175
LOC03208,D,AISLE-08,RACK-13,SHELF-05,BIN-03208,150
LOC03209,D,AISLE-09,RACK-15,SHELF-01,BIN-03209,300
LOC03210,D,AISLE-10,RACK-04,SHELF-04,BIN-03210,100
LOC03211,D,AISLE-11,RACK-06,SHELF-03,BIN-03211,175
LOC03212,D,AISLE-12,RACK-19,SHELF-05,BIN-03212,350
LOC03213,D,AISLE-13,RACK-15,SHELF-01,BIN-03213,400
LOC03214,D,AISLE-14,RACK-13,SHELF-04,BIN-03214,100
LOC03215,D,AISLE-15,RACK-10,SHELF-04,BIN-03215,250
LOC03216,D,AISLE-16,RACK-04,SHELF-05,BIN-03216,400
LOC03217,D,AISLE-17,RACK-17,SHELF-03,BIN-03217,400
LOC03218,D,AISLE-18,RACK-11,SHELF-05,BIN-03218,300
LOC03219,D,AISLE-19,RACK-04,SHELF-02,BIN-03219,350
LOC03220,D,AISLE-20,RACK-18,SHELF-04,BIN-03220,150
LOC03221,D,AISLE-21,RACK-05,SHELF-01,BIN-03221,300
LOC03222,D,AISLE-22,RACK-19,SHELF-03,BIN-03222,200
LOC03223,D,AISLE-23,RACK-17,SHELF-05,BIN-03223,400
LOC03224,D,AISLE-24,RACK-14,SHELF-01,BIN-03224,400
LOC03225,D,AISLE-25,RACK-10,SHELF-01,BIN-03225,150
LOC03226,D,AISLE-26,RACK-16,SHELF-04,BIN-03226,300
LOC03227,D,AISLE-27,RACK-02,SHELF-05,BIN-03227,300
LOC03228,D,AISLE-28,RACK-09,SHELF-04,BIN-03228,300
LOC03229,D,AISLE-29,RACK-10,SHELF-01,BIN-03229,250
LOC03230,D,AISLE-30,RACK-06,SHELF-03,BIN-03230,300
LOC03231,D,AISLE-31,RACK-14,SHELF-01,BIN-03231,400
LOC03232,D,AISLE-32,RACK-11,SHELF-03,BIN-03232,100
LOC03233,D,AISLE-33,RACK-20,SHELF-01,BIN-03233,300
LOC03234,D,AISLE-34,RACK-02,SHELF-05,BIN-03234,350
LOC03235,D,AISLE-35,RACK-08,SHELF-02,BIN-03235,150
LOC03236,D,AISLE-36,RACK-18,SHELF-01,BIN-03236,175
LOC03237,D,AISLE-37,RACK-05,SHELF-04,BIN-03237,350
LOC03238,D,AISLE-38,RACK-09,SHELF-03,BIN-03238,400
LOC03239,D,AISLE-39,RACK-20,SHELF-02,BIN-03239,400
LOC03240,D,AISLE-40,RACK-02,SHELF-01,BIN-03240,300
LOC03241,D,AISLE-01,RACK-12,SHELF-01,BIN-03241,175
LOC03242,D,AISLE-02,RACK-20,SHELF-01,BIN-03242,350
LOC03243,D,AISLE-03,RACK-17,SHELF-01,BIN-03243,300
LOC03244,D,AISLE-04,RACK-10,SHELF-04,BIN-03244,350
LOC03245,D,AISLE-05,RACK-01,SHELF-02,BIN-03245,250
LOC03246,D,AISLE-06,RACK-03,SHELF-04,BIN-03246,150
LOC03247,D,AISLE-07,RACK-07,SHELF-05,BIN-03247,250
LOC03248,D,AISLE-08,RACK-10,SHELF-05,BIN-03248,200
LOC03249,D,AISLE-09,RACK-02,SHELF-03,BIN-03249,400
LOC03250,D,AISLE-10,RACK-07,SHELF-04,BIN-03250,250
LOC03251,D,AISLE-11,RACK-06,SHELF-03,BIN-03251,100
LOC03252,D,AISLE-12,RACK-20,SHELF-04,BIN-03252,175
LOC03253,D,AISLE-13,RACK-10,SHELF-03,BIN-03253,100
LOC03254,D,AISLE-14,RACK-14,SHELF-02,BIN-03254,100
LOC03255,D,AISLE-15,RACK-14,SHELF-02,BIN-03255,250
LOC03256,D,AISLE-16,RACK-09,SHELF-04,BIN-03256,300
LOC03257,D,AISLE-17,RACK-04,SHELF-02,BIN-03257,200
LOC03258,D,AISLE-18,RACK-01,SHELF-03,BIN-03258,200
LOC03259,D,AISLE-19,RACK-03,SHELF-05,BIN-03259,250
LOC03260,D,AISLE-20,RACK-20,SHELF-04,BIN-03260,350
LOC03261,D,AISLE-21,RACK-20,SHELF-03,BIN-03261,350
LOC03262,D,AISLE-22,RACK-16,SHELF-05,BIN-03262,100
LOC03263,D,AISLE-23,RACK-11,SHELF-03,BIN-03263,300
LOC03264,D,AISLE-24,RACK-12,SHELF-04,BIN-03264,175
LOC03265,D,AISLE-25,RACK-15,SHELF-04,BIN-03265,200
LOC03266,D,AISLE-26,RACK-18,SHELF-02,BIN-03266,350
LOC03267,D,AISLE-27,RACK-09,SHELF-04,BIN-03267,100
LOC03268,D,AISLE-28,RACK-19,SHELF-01,BIN-03268,400
LOC03269,D,AISLE-29,RACK-18,SHELF-03,BIN-03269,150
LOC03270,D,AISLE-30,RACK-07,SHELF-05,BIN-03270,300
LOC03271,D,AISLE-31,RACK-10,SHELF-03,BIN-03271,300
LOC03272,D,AISLE-32,RACK-15,SHELF-04,BIN-03272,100
LOC03273,D,AISLE-33,RACK-05,SHELF-05,BIN-03273,175
LOC03274,D,AISLE-34,RACK-20,SHELF-03,BIN-03274,350
LOC03275,D,AISLE-35,RACK-14,SHELF-01,BIN-03275,250
LOC03276,D,AISLE-36,RACK-18,SHELF-04,BIN-03276,200
LOC03277,D,AISLE-37,RACK-13,SHELF-05,BIN-03277,175
LOC03278,D,AISLE-38,RACK-13,SHELF-05,BIN-03278,150
LOC03279,D,AISLE-39,RACK-04,SHELF-04,BIN-03279,200
LOC03280,D,AISLE-40,RACK-07,SHELF-01,BIN-03280,250
LOC03281,D,AISLE-01,RACK-06,SHELF-02,BIN-03281,350
LOC03282,D,AISLE-02,RACK-18,SHELF-04,BIN-03282,300
LOC03283,D,AISLE-03,RACK-07,SHELF-04,BIN-03283,250
LOC03284,D,AISLE-04,RACK-11,SHELF-03,BIN-03284,150
LOC03285,D,AISLE-05,RACK-11,SHELF-05,BIN-03285,350
LOC03286,D,AISLE-06,RACK-08,SHELF-04,BIN-03286,400
LOC03287,D,AISLE-07,RACK-15,SHELF-03,BIN-03287,400
LOC03288,D,AISLE-08,RACK-06,SHELF-02,BIN-03288,350
LOC03289,D,AISLE-09,RACK-10,SHELF-01,BIN-03289,300
LOC03290,D,AISLE-10,RACK-15,SHELF-02,BIN-03290,150
LOC03291,D,AISLE-11,RACK-13,SHELF-05,BIN-03291,350
LOC03292,D,AISLE-12,RACK-14,SHELF-04,BIN-03292,200
LOC03293,D,AISLE-13,RACK-01,SHELF-05,BIN-03293,200
LOC03294,D,AISLE-14,RACK-05,SHELF-05,BIN-03294,150
LOC03295,D,AISLE-15,RACK-20,SHELF-05,BIN-03295,350
LOC03296,D,AISLE-16,RACK-01,SHELF-03,BIN-03296,200
LOC03297,D,AISLE-17,RACK-06,SHELF-05,BIN-03297,400
LOC03298,D,AISLE-18,RACK-03,SHELF-03,BIN-03298,100
LOC03299,D,AISLE-19,RACK-20,SHELF-04,BIN-03299,200
LOC03300,D,AISLE-20,RACK-06,SHELF-04,BIN-03300,300
LOC03301,D,AISLE-21,RACK-08,SHELF-02,BIN-03301,400
LOC03302,D,AISLE-22,RACK-07,SHELF-03,BIN-03302,175
LOC03303,D,AISLE-23,RACK-10,SHELF-01,BIN-03303,100
LOC03304,D,AISLE-24,RACK-07,SHELF-05,BIN-03304,400
LOC03305,D,AISLE-25,RACK-15,SHELF-02,BIN-03305,400
LOC03306,D,AISLE-26,RACK-08,SHELF-02,BIN-03306,400
LOC03307,D,AISLE-27,RACK-17,SHELF-01,BIN-03307,300
LOC03308,D,AISLE-28,RACK-06,SHELF-02,BIN-03308,400
LOC03309,D,AISLE-29,RACK-03,SHELF-01,BIN-03309,100
LOC03310,D,AISLE-30,RACK-14,SHELF-05,BIN-03310,400
LOC03311,D,AISLE-31,RACK-13,SHELF-01,BIN-03311,350
LOC03312,D,AISLE-32,RACK-09,SHELF-05,BIN-03312,150
LOC03313,D,AISLE-33,RACK-20,SHELF-05,BIN-03313,100
LOC03314,D,AISLE-34,RACK-15,SHELF-04,BIN-03314,100
LOC03315,D,AISLE-35,RACK-10,SHELF-04,BIN-03315,100
LOC03316,D,AISLE-36,RACK-12,SHELF-04,BIN-03316,400
LOC03317,D,AISLE-37,RACK-14,SHELF-01,BIN-03317,150
LOC03318,D,AISLE-38,RACK-05,SHELF-03,BIN-03318,150
LOC03319,D,AISLE-39,RACK-06,SHELF-03,BIN-03319,350
LOC03320,D,AISLE-40,RACK-11,SHELF-02,BIN-03320,200
LOC03321,D,AISLE-01,RACK-16,SHELF-02,BIN-03321,250
LOC03322,D,AISLE-02,RACK-04,SHELF-03,BIN-03322,150
LOC03323,D,AISLE-03,RACK-15,SHELF-04,BIN-03323,200
LOC03324,D,AISLE-04,RACK-09,SHELF-03,BIN-03324,250
LOC03325,D,AISLE-05,RACK-15,SHELF-03,BIN-03325,400
LOC03326,D,AISLE-06,RACK-09,SHELF-05,BIN-03326,250
LOC03327,D,AISLE-07,RACK-20,SHELF-01,BIN-03327,175
LOC03328,D,AISLE-08,RACK-05,SHELF-05,BIN-03328,250
LOC03329,D,AISLE-09,RACK-01,SHELF-02,BIN-03329,300
LOC03330,D,AISLE-10,RACK-19,SHELF-03,BIN-03330,250
LOC03331,D,AISLE-11,RACK-10,SHELF-02,BIN-03331,250
LOC03332,D,AISLE-12,RACK-16,SHELF-04,BIN-03332,250
LOC03333,D,AISLE-13,RACK-05,SHELF-02,BIN-03333,175
LOC03334,D,AISLE-14,RACK-20,SHELF-03,BIN-03334,350
LOC03335,D,AISLE-15,RACK-09,SHELF-02,BIN-03335,100
LOC03336,D,AISLE-16,RACK-07,SHELF-05,BIN-03336,250
LOC03337,E,AISLE-17,RACK-05,SHELF-05,BIN-03337,100
LOC03338,E,AISLE-18,RACK-09,SHELF-03,BIN-03338,350
LOC03339,E,AISLE-19,RACK-16,SHELF-05,BIN-03339,175
LOC03340,E,AISLE-20,RACK-12,SHELF-02,BIN-03340,300
LOC03341,E,AISLE-21,RACK-17,SHELF-03,BIN-03341,350
LOC03342,E,AISLE-22,RACK-16,SHELF-02,BIN-03342,400
LOC03343,E,AISLE-23,RACK-06,SHELF-04,BIN-03343,350
LOC03344,E,AISLE-24,RACK-01,SHELF-01,BIN-03344,300
LOC03345,E,AISLE-25,RACK-08,SHELF-03,BIN-03345,200
LOC03346,E,AISLE-26,RACK-08,SHELF-02,BIN-03346,250
LOC03347,E,AISLE-27,RACK-20,SHELF-01,BIN-03347,200
LOC03348,E,AISLE-28,RACK-12,SHELF-04,BIN-03348,400
LOC03349,E,AISLE-29,RACK-19,SHELF-01,BIN-03349,200
LOC03350,E,AISLE-30,RACK-07,SHELF-03,BIN-03350,100
LOC03351,E,AISLE-31,RACK-13,SHELF-01,BIN-03351,300
LOC03352,E,AISLE-32,RACK-17,SHELF-01,BIN-03352,250
LOC03353,E,AISLE-33,RACK-18,SHELF-05,BIN-03353,150
LOC03354,E,AISLE-34,RACK-02,SHELF-04,BIN-03354,200
LOC03355,E,AISLE-35,RACK-08,SHELF-03,BIN-03355,175
LOC03356,E,AISLE-36,RACK-08,SHELF-02,BIN-03356,400
LOC03357,E,AISLE-37,RACK-06,SHELF-01,BIN-03357,250
LOC03358,E,AISLE-38,RACK-18,SHELF-03,BIN-03358,150
LOC03359,E,AISLE-39,RACK-07,SHELF-01,BIN-03359,175
LOC03360,E,AISLE-40,RACK-17,SHELF-03,BIN-03360,100
