Order_ID,Product_ID,Product_Name,Category,Required_Quantity,Order_Priority,Order_Date,Requested_By,Order_Status
ORD02515,P00779,Classic Wall Clock (Red),Home,5,High,2026-08-12 06:15,Customer-12633,Shipped
ORD02516,P00479,Deluxe Sticky Notes (Blue),Stationery,5,Low,2026-07-24 08:31,Customer-14459,Picking
ORD02517,P00080,Max Smart Watch (Grey),Electronics,4,High,2026-07-06 15:08,Customer-13576,Picking
ORD02518,P00558,Mini Bluetooth Speaker (Silver),Electronics,6,Medium,2026-08-30 10:33,Customer-13976,Shipped
ORD02519,P00733,Lite Pen Set (Green),Stationery,8,High,2026-08-09 13:32,Customer-10903,Picked
ORD02520,P00562,Max Handbag (Black),Accessories,3,Urgent,2026-08-01 04:58,Customer-16927,Picked
ORD02521,P00781,Pro Curtain (Black),Home,7,High,2026-08-01 01:31,Customer-12270,Picked
ORD02522,P00211,Mini Marker Pack (Grey),Stationery,3,Urgent,2026-07-09 11:32,Customer-12445,Picked
ORD02523,P00375,Compact Desk Organizer (Beige),Stationery,4,High,2026-08-15 15:20,Customer-13375,Pending
ORD02524,P00489,Plus Handbag (Beige),Accessories,2,Medium,2026-08-19 11:11,Customer-11819,Picking
ORD02525,P00795,Pro Sunglasses (Black),Accessories,8,Urgent,2026-07-31 00:33,Customer-16759,Shipped
ORD02526,P00060,Compact Laptop Stand (White),Electronics,8,High,2026-08-11 14:54,Customer-14917,Picked
ORD02527,P00730,Classic Boots (Grey),Footwear,5,Low,2026-08-01 06:29,Customer-15339,Cancelled
ORD02528,P00449,Classic Sticky Notes (Blue),Stationery,2,High,2026-07-07 07:36,Customer-11805,Picked
ORD02529,P00773,Pro Formal Shoes (Blue),Footwear,8,High,2026-08-07 19:03,Customer-11918,Pending
ORD02530,P00134,Max Wall Clock (Grey),Home,3,Low,2026-07-28 04:02,Customer-14844,Picked
ORD02531,P00616,Compact Cushion (Green),Home,4,Medium,2026-08-09 01:43,Customer-17002,Cancelled
ORD02532,P00294,Standard Sticky Notes (White),Stationery,4,Urgent,2026-08-03 18:51,Customer-10205,Cancelled
ORD02533,P00015,Max Tablet Stand (White),Electronics,6,Medium,2026-07-18 12:15,Customer-18248,Shipped
ORD02534,P00139,Pro Sneakers (Beige),Footwear,4,High,2026-08-04 09:46,Customer-17758,Picked
ORD02535,P00036,Deluxe Travel Pouch (Red),Accessories,8,Urgent,2026-07-18 01:11,Customer-19927,Picking
ORD02536,P00399,Deluxe Slippers (Grey),Footwear,3,Urgent,2026-07-28 19:48,Customer-10109,Picking
ORD02537,P00241,Classic Stapler (Grey),Stationery,8,High,2026-08-20 01:02,Customer-18458,Cancelled
ORD02538,P00032,Compact Monitor (Grey),Electronics,4,Low,2026-08-14 11:23,Customer-16785,Picked
ORD02539,P00583,Plus Sports Shoes (Beige),Footwear,1,Low,2026-08-14 22:21,Customer-15126,Cancelled
ORD02540,P00728,Premium Candle Holder (Silver),Home,1,Urgent,2026-08-26 11:29,Customer-19227,Shipped
ORD02541,P00679,Premium Marker Pack (Green),Stationery,5,High,2026-08-27 09:32,Customer-13926,Picked
ORD02542,P00424,Standard Hiking Boots (Blue),Footwear,4,Medium,2026-07-14 01:34,Customer-10436,Picking
ORD02543,P00075,Deluxe Curtain (Green),Home,2,Low,2026-07-08 00:52,Customer-10087,Pending
ORD02544,P00005,Compact Marker Pack (Beige),Stationery,3,High,2026-07-04 15:34,Customer-12094,Pending
ORD02545,P00368,Deluxe Door Mat (Silver),Home,3,High,2026-07-22 11:05,Customer-10696,Cancelled
ORD02546,P00601,Classic Highlighter Set (Green),Stationery,6,Low,2026-07-22 09:26,Customer-10807,Cancelled
ORD02547,P00585,Plus Sticky Notes (White),Stationery,1,Medium,2026-08-18 02:10,Customer-16957,Shipped
ORD02548,P00073,Deluxe HDMI Cable (Red),Electronics,2,Urgent,2026-08-10 16:27,Customer-11509,Picked
ORD02549,P00482,Deluxe Monitor (Grey),Electronics,3,Medium,2026-08-18 20:05,Customer-17631,Picked
ORD02550,P00579,Max Charger (White),Electronics,2,Urgent,2026-08-25 20:58,Customer-17980,Picking
ORD02551,P00582,Standard Power Bank (Blue),Electronics,7,Low,2026-07-05 00:04,Customer-15311,Pending
ORD02552,P00754,Mini Desk Organizer (Silver),Stationery,6,Low,2026-08-06 16:07,Customer-17038,Pending
ORD02553,P00188,Deluxe Calculator (Grey),Stationery,4,Urgent,2026-08-12 07:28,Customer-16958,Pending
ORD02554,P00245,Max Photo Frame (Red),Home,1,High,2026-08-01 17:03,Customer-15003,Picked
ORD02555,P00016,Premium Wall Clock (Green),Home,4,High,2026-08-05 20:31,Customer-17586,Pending
ORD02556,P00708,Standard Sports Shoes (Black),Footwear,3,Medium,2026-08-01 19:25,Customer-11442,Shipped
ORD02557,P00624,Deluxe Sports Shoes (Red),Footwear,6,Low,2026-07-24 09:46,Customer-14911,Shipped
ORD02558,P00550,Lite Wireless Mouse (White),Electronics,7,Low,2026-08-07 20:04,Customer-16497,Picked
ORD02559,P00422,Max Desk Organizer (Blue),Stationery,2,Medium,2026-08-25 21:21,Customer-12716,Cancelled
ORD02560,P00313,Deluxe Marker Pack (Black),Stationery,1,Urgent,2026-07-01 18:15,Customer-10221,Pending
ORD02561,P00217,Deluxe Photo Frame (Grey),Home,5,High,2026-08-10 09:03,Customer-17329,Cancelled
ORD02562,P00278,Lite Formal Shoes (Green),Footwear,2,Urgent,2026-08-14 12:27,Customer-17777,Picking
ORD02563,P00520,Deluxe Keychain (Red),Accessories,4,High,2026-07-17 05:29,Customer-12412,Picked
ORD02564,P00741,Deluxe Stapler (Blue),Stationery,4,High,2026-08-30 08:23,Customer-17878,Shipped
ORD02565,P00800,Compact Wall Clock (White),Home,3,High,2026-07-15 23:12,Customer-13855,Picked
ORD02566,P00338,Mini Bluetooth Speaker (Beige),Electronics,2,Medium,2026-07-05 01:00,Customer-14521,Pending
ORD02567,P00483,Standard Hiking Boots (Black),Footwear,7,Medium,2026-08-14 22:44,Customer-17566,Cancelled
ORD02568,P00432,Mini Door Mat (Blue),Home,2,Urgent,2026-08-09 18:50,Customer-10826,Pending
ORD02569,P00020,Compact Wall Clock (Red),Home,2,Urgent,2026-08-01 23:51,Customer-18678,Shipped
ORD02570,P00167,Standard Tablet Stand (Silver),Electronics,5,Low,2026-08-28 15:06,Customer-19967,Picking
ORD02571,P00639,Premium Watch Strap (Red),Accessories,4,Medium,2026-07-20 14:12,Customer-18326,Cancelled
ORD02572,P00088,Pro Backpack (Beige),Accessories,1,High,2026-07-26 22:58,Customer-16467,Cancelled
ORD02573,P00658,Deluxe Earbuds (Grey),Electronics,4,Urgent,2026-08-05 09:35,Customer-15243,Picked
ORD02574,P00649,Lite Table Lamp (Blue),Home,1,Urgent,2026-08-01 22:43,Customer-18247,Shipped
ORD02575,P00380,Mini Smart Watch (Black),Electronics,6,Low,2026-08-15 08:30,Customer-15382,Pending
ORD02576,P00707,Standard Cushion (Blue),Home,2,High,2026-07-20 07:05,Customer-19036,Picking
ORD02577,P00198,Deluxe Sandals (Grey),Footwear,1,Medium,2026-08-14 17:03,Customer-14499,Picked
ORD02578,P00398,Standard Water Bottle (Green),Home,6,Urgent,2026-08-18 18:53,Customer-11726,Picking
ORD02579,P00647,Classic Desk Organizer (Blue),Stationery,2,High,2026-08-19 07:18,Customer-18299,Picked
ORD02580,P00733,Lite Pen Set (Green),Stationery,2,Medium,2026-07-28 03:43,Customer-12899,Cancelled
ORD02581,P00232,Classic Table Lamp (Red),Home,7,Medium,2026-07-15 15:21,Customer-15294,Shipped
ORD02582,P00048,Classic Marker Pack (White),Stationery,8,Low,2026-07-06 23:34,Customer-14089,Picking
ORD02583,P00499,Deluxe Sneakers (Green),Footwear,1,Urgent,2026-08-30 04:12,Customer-10773,Shipped
ORD02584,P00371,Lite Wall Clock (Black),Home,7,Urgent,2026-07-18 12:43,Customer-15668,Picked
ORD02585,P00742,Lite Cap (Grey),Accessories,8,Urgent,2026-08-21 10:11,Customer-13012,Shipped
ORD02586,P00592,Pro Sneakers (White),Footwear,2,Urgent,2026-07-22 04:53,Customer-18749,Picking
ORD02587,P00398,Standard Water Bottle (Green),Home,8,Low,2026-07-16 00:30,Customer-15137,Shipped
ORD02588,P00794,Deluxe Curtain (Black),Home,1,Low,2026-08-24 10:03,Customer-10361,Picked
ORD02589,P00119,Standard Belt (Green),Accessories,7,Low,2026-08-16 00:08,Customer-10175,Cancelled
ORD02590,P00369,Plus Desk Organizer (Green),Stationery,7,Urgent,2026-08-04 23:20,Customer-11391,Cancelled
ORD02591,P00192,Classic Backpack (Grey),Accessories,3,Urgent,2026-08-20 02:55,Customer-10285,Shipped
ORD02592,P00321,Pro Earbuds (Red),Electronics,7,Medium,2026-08-15 18:04,Customer-13594,Picked
ORD02593,P00576,Standard Flip Flops (Silver),Footwear,1,Low,2026-07-22 14:43,Customer-15271,Picking
ORD02594,P00203,Classic Desk Organizer (White),Stationery,4,Urgent,2026-08-04 08:29,Customer-14290,Cancelled
ORD02595,P00138,Max Sandals (Beige),Footwear,7,Urgent,2026-08-15 15:45,Customer-18454,Shipped
ORD02596,P00123,Max Tablet Stand (Grey),Electronics,8,Medium,2026-08-30 00:11,Customer-16466,Cancelled
ORD02597,P00443,Plus Stapler (White),Stationery,5,Medium,2026-07-20 20:06,Customer-14503,Cancelled
ORD02598,P00392,Max Sunglasses (Green),Accessories,3,High,2026-07-26 11:09,Customer-10469,Shipped
ORD02599,P00787,Standard File Folder (Beige),Stationery,3,Medium,2026-08-21 16:21,Customer-15621,Cancelled
ORD02600,P00793,Standard HDMI Cable (White),Electronics,1,Urgent,2026-07-22 21:36,Customer-13246,Picked
ORD02601,P00548,Mini Sports Shoes (Black),Footwear,8,Medium,2026-07-06 09:01,Customer-16647,Picking
ORD02602,P00261,Compact Sneakers (Beige),Footwear,2,Urgent,2026-07-27 09:10,Customer-18305,Cancelled
ORD02603,P00357,Standard File Folder (Grey),Stationery,5,High,2026-07-22 03:55,Customer-11399,Cancelled
ORD02604,P00773,Pro Formal Shoes (Blue),Footwear,8,High,2026-07-17 23:14,Customer-17418,Shipped
ORD02605,P00519,Classic Stapler (Silver),Stationery,5,Urgent,2026-07-20 02:06,Customer-18137,Cancelled
ORD02606,P00703,Lite Wallet (Black),Accessories,4,High,2026-08-27 00:11,Customer-18223,Pending
ORD02607,P00571,Compact Tablet Stand (Red),Electronics,7,Low,2026-07-09 02:16,Customer-11409,Shipped
ORD02608,P00463,Mini Sunglasses (Green),Accessories,2,Urgent,2026-08-30 13:44,Customer-10110,Picking
ORD02609,P00292,Max Headphones (Blue),Electronics,3,Urgent,2026-07-04 22:56,Customer-18051,Picking
ORD02610,P00448,Standard Headphones (Green),Electronics,8,Medium,2026-07-07 00:17,Customer-15232,Shipped
ORD02611,P00776,Max Wallet (Grey),Accessories,2,Low,2026-07-24 19:43,Customer-11087,Cancelled
ORD02612,P00279,Max Storage Box (Blue),Home,1,Urgent,2026-08-28 03:33,Customer-11018,Pending
ORD02613,P00770,Deluxe Smart Watch (Black),Electronics,2,High,2026-07-02 09:33,Customer-13912,Pending
ORD02614,P00704,Plus Wireless Mouse (White),Electronics,3,Urgent,2026-08-28 02:08,Customer-14526,Cancelled
ORD02615,P00603,Lite Storage Box (Beige),Home,5,Urgent,2026-07-02 16:15,Customer-11305,Pending
ORD02616,P00745,Plus Sandals (Red),Footwear,3,Urgent,2026-07-23 12:05,Customer-15820,Cancelled
ORD02617,P00744,Mini Power Bank (Blue),Electronics,3,Low,2026-07-08 02:25,Customer-18061,Picking
ORD02618,P00273,Classic Router (Silver),Electronics,4,Low,2026-07-27 06:25,Customer-16889,Picked
ORD02619,P00331,Deluxe Wallet (Red),Accessories,2,Medium,2026-08-04 08:28,Customer-16984,Cancelled
ORD02620,P00588,Standard Bed Sheet Set (Beige),Home,6,High,2026-07-09 23:31,Customer-13380,Shipped
ORD02621,P00337,Plus Cap (Green),Accessories,8,Medium,2026-08-26 12:40,Customer-17985,Pending
ORD02622,P00645,Deluxe Sneakers (Silver),Footwear,2,Medium,2026-08-23 18:04,Customer-18443,Shipped
ORD02623,P00760,Mini Webcam (Black),Electronics,3,Urgent,2026-07-11 19:18,Customer-18370,Picking
ORD02624,P00229,Plus Flip Flops (Silver),Footwear,3,Low,2026-08-17 12:42,Customer-15694,Shipped
ORD02625,P00125,Premium USB-C Cable (White),Electronics,8,Low,2026-08-21 13:40,Customer-18903,Pending
ORD02626,P00139,Pro Sneakers (Beige),Footwear,7,Low,2026-08-04 07:33,Customer-19507,Pending
ORD02627,P00395,Compact Calculator (Black),Stationery,3,Low,2026-08-22 06:03,Customer-17422,Pending
ORD02628,P00692,Max Earbuds (Green),Electronics,7,Low,2026-08-15 17:25,Customer-15817,Shipped
ORD02629,P00304,Max Marker Pack (Green),Stationery,7,Medium,2026-08-19 01:31,Customer-19783,Shipped
ORD02630,P00453,Plus Photo Frame (Silver),Home,6,Low,2026-08-30 09:40,Customer-18035,Shipped
ORD02631,P00494,Max File Folder (Blue),Stationery,1,Urgent,2026-07-20 11:21,Customer-17575,Picked
ORD02632,P00035,Compact Sticky Notes (White),Stationery,3,High,2026-08-07 10:53,Customer-14066,Shipped
ORD02633,P00241,Classic Stapler (Grey),Stationery,4,Medium,2026-07-21 09:17,Customer-17661,Picked
ORD02634,P00708,Standard Sports Shoes (Black),Footwear,3,Low,2026-07-09 11:53,Customer-18171,Cancelled
ORD02635,P00513,Mini Calculator (Green),Stationery,6,Low,2026-08-06 19:17,Customer-10855,Shipped
ORD02636,P00252,Pro Storage Box (Silver),Home,6,Medium,2026-08-28 16:31,Customer-16596,Pending
ORD02637,P00762,Pro Charger (Black),Electronics,3,Urgent,2026-08-02 17:07,Customer-17535,Picking
ORD02638,P00139,Pro Sneakers (Beige),Footwear,4,High,2026-07-07 01:43,Customer-10049,Picked
ORD02639,P00527,Mini Charger (Red),Electronics,3,Urgent,2026-08-09 22:36,Customer-12693,Picking
ORD02640,P00603,Lite Storage Box (Beige),Home,6,Medium,2026-08-29 18:15,Customer-18190,Shipped
ORD02641,P00634,Compact Wireless Mouse (Grey),Electronics,1,High,2026-07-20 20:12,Customer-18161,Pending
ORD02642,P00450,Classic Highlighter Set (Blue),Stationery,2,Urgent,2026-08-24 11:20,Customer-16839,Picking
ORD02643,P00193,Pro Slippers (Black),Footwear,2,Medium,2026-08-30 06:40,Customer-14620,Picking
ORD02644,P00792,Classic Cushion (Red),Home,5,Urgent,2026-07-28 21:41,Customer-19223,Shipped
ORD02645,P00318,Lite Bluetooth Speaker (Green),Electronics,1,Medium,2026-08-11 08:03,Customer-18867,Shipped
ORD02646,P00500,Lite Wireless Mouse (Silver),Electronics,2,Low,2026-07-12 06:58,Customer-12594,Picked
ORD02647,P00625,Plus Bed Sheet Set (Grey),Home,6,Low,2026-08-18 02:22,Customer-13925,Picked
ORD02648,P00207,Lite Highlighter Set (Black),Stationery,6,Urgent,2026-08-08 10:57,Customer-14106,Pending
ORD02649,P00428,Classic Cap (Green),Accessories,7,Low,2026-07-13 20:37,Customer-12924,Picked
ORD02650,P00012,Compact Table Lamp (Grey),Home,7,High,2026-08-16 00:10,Customer-19169,Shipped
ORD02651,P00059,Premium Boots (Red),Footwear,4,High,2026-07-08 14:07,Customer-11655,Picked
ORD02652,P00408,Mini Bed Sheet Set (Beige),Home,8,Urgent,2026-08-08 13:54,Customer-11032,Cancelled
ORD02653,P00079,Deluxe Curtain (White),Home,8,Urgent,2026-08-16 11:53,Customer-17614,Pending
ORD02654,P00008,Mini Cap (Red),Accessories,6,High,2026-07-25 08:56,Customer-10738,Shipped
ORD02655,P00081,Pro Loafers (Red),Footwear,1,High,2026-08-16 22:35,Customer-12825,Pending
ORD02656,P00249,Deluxe Flip Flops (Green),Footwear,7,Urgent,2026-07-10 12:34,Customer-15131,Pending
ORD02657,P00196,Pro Umbrella (White),Accessories,7,Urgent,2026-07-29 10:32,Customer-11472,Shipped
ORD02658,P00244,Compact Handbag (Beige),Accessories,2,Low,2026-07-27 21:13,Customer-14206,Pending
ORD02659,P00286,Deluxe Cap (Beige),Accessories,6,Medium,2026-08-07 02:38,Customer-14915,Picked
ORD02660,P00088,Pro Backpack (Beige),Accessories,4,High,2026-07-17 16:24,Customer-15574,Picked
ORD02661,P00602,Plus Bed Sheet Set (Beige),Home,7,Medium,2026-07-07 19:49,Customer-11427,Picked
ORD02662,P00672,Lite Sports Shoes (Beige),Footwear,7,High,2026-08-07 09:06,Customer-10385,Picking
ORD02663,P00392,Max Sunglasses (Green),Accessories,4,Low,2026-07-19 04:29,Customer-15041,Cancelled
ORD02664,P00410,Standard Backpack (Black),Accessories,1,Urgent,2026-07-31 06:57,Customer-17314,Picked
ORD02665,P00269,Lite Umbrella (Red),Accessories,6,High,2026-07-20 00:06,Customer-15194,Pending
ORD02666,P00066,Compact Watch Strap (Silver),Accessories,2,Low,2026-08-21 13:53,Customer-15994,Picking
ORD02667,P00408,Mini Bed Sheet Set (Beige),Home,8,Urgent,2026-07-24 15:12,Customer-16436,Shipped
ORD02668,P00629,Classic Tablet Stand (Black),Electronics,8,Low,2026-08-08 20:48,Customer-18311,Pending
ORD02669,P00213,Deluxe Keychain (Grey),Accessories,2,Medium,2026-07-25 02:20,Customer-15606,Picking
ORD02670,P00281,Premium Boots (Grey),Footwear,7,Medium,2026-07-26 01:45,Customer-19567,Pending
ORD02671,P00702,Premium Table Lamp (Silver),Home,4,Medium,2026-07-29 19:04,Customer-10401,Cancelled
ORD02672,P00018,Deluxe Wallet (Blue),Accessories,5,High,2026-08-30 20:41,Customer-15753,Pending
ORD02673,P00534,Lite Stapler (White),Stationery,1,Low,2026-07-26 05:44,Customer-13418,Cancelled
ORD02674,P00158,Deluxe Table Lamp (Red),Home,5,Low,2026-08-24 17:00,Customer-15963,Pending
ORD02675,P00799,Classic Earbuds (Green),Electronics,3,Low,2026-07-19 14:38,Customer-11405,Pending
ORD02676,P00036,Deluxe Travel Pouch (Red),Accessories,2,High,2026-07-28 05:40,Customer-17033,Picked
ORD02677,P00771,Premium Sticky Notes (Green),Stationery,5,Low,2026-07-22 10:30,Customer-10423,Cancelled
ORD02678,P00575,Classic Highlighter Set (Silver),Stationery,3,Urgent,2026-07-09 22:06,Customer-15937,Pending
ORD02679,P00621,Max Router (Blue),Electronics,7,High,2026-07-09 15:40,Customer-13917,Cancelled
ORD02680,P00693,Classic Hiking Boots (Beige),Footwear,4,Low,2026-07-14 18:44,Customer-12082,Picked
ORD02681,P00597,Deluxe Scissors (Green),Stationery,3,Low,2026-07-21 00:39,Customer-15919,Shipped
ORD02682,P00765,Plus Wireless Mouse (White),Electronics,2,High,2026-07-11 21:32,Customer-14801,Cancelled
ORD02683,P00762,Pro Charger (Black),Electronics,3,High,2026-07-10 20:14,Customer-10042,Pending
ORD02684,P00438,Pro Cap (Green),Accessories,4,Urgent,2026-07-16 18:20,Customer-18394,Picking
ORD02685,P00672,Lite Sports Shoes (Beige),Footwear,3,Medium,2026-08-26 16:04,Customer-15964,Pending
ORD02686,P00425,Plus Smart Watch (White),Electronics,2,Low,2026-08-14 22:52,Customer-17375,Shipped
ORD02687,P00126,Deluxe Candle Holder (Red),Home,7,Urgent,2026-08-22 03:55,Customer-18051,Cancelled
ORD02688,P00088,Pro Backpack (Beige),Accessories,8,High,2026-07-09 15:17,Customer-12446,Picking
ORD02689,P00234,Pro File Folder (Red),Stationery,2,High,2026-07-30 16:44,Customer-13433,Picked
ORD02690,P00212,Classic Formal Shoes (Blue),Footwear,6,High,2026-07-08 11:49,Customer-15770,Shipped
ORD02691,P00172,Lite Formal Shoes (Silver),Footwear,8,High,2026-08-19 11:05,Customer-15097,Picked
ORD02692,P00715,Deluxe File Folder (White),Stationery,1,Medium,2026-08-27 16:17,Customer-10459,Cancelled
ORD02693,P00260,Plus Handbag (Beige),Accessories,5,Low,2026-07-10 10:09,Customer-18133,Pending
ORD02694,P00775,Mini Photo Frame (Red),Home,3,High,2026-08-09 01:24,Customer-11270,Cancelled
ORD02695,P00667,Lite Water Bottle (Beige),Home,5,Medium,2026-07-12 16:53,Customer-16326,Cancelled
ORD02696,P00165,Plus Notebook (Beige),Stationery,7,High,2026-07-09 19:22,Customer-16150,Picking
ORD02697,P00613,Plus Cushion (Grey),Home,1,High,2026-08-14 10:30,Customer-18571,Shipped
ORD02698,P00658,Deluxe Earbuds (Grey),Electronics,8,High,2026-07-26 22:14,Customer-12318,Picking
ORD02699,P00223,Pro Handbag (Blue),Accessories,3,Medium,2026-07-13 15:46,Customer-12600,Shipped
ORD02700,P00205,Mini Sneakers (White),Footwear,4,Low,2026-08-11 05:35,Customer-18395,Pending
ORD02701,P00163,Deluxe Formal Shoes (Red),Footwear,5,Urgent,2026-07-31 23:37,Customer-14810,Picked
ORD02702,P00140,Compact Photo Frame (Silver),Home,8,Medium,2026-08-17 11:10,Customer-17812,Picked
ORD02703,P00626,Premium Door Mat (Blue),Home,5,Medium,2026-07-01 16:13,Customer-17628,Picked
ORD02704,P00714,Plus Bed Sheet Set (Beige),Home,8,Low,2026-07-09 05:12,Customer-15114,Picking
ORD02705,P00280,Compact Scissors (Grey),Stationery,2,Urgent,2026-07-25 11:19,Customer-15639,Shipped
ORD02706,P00601,Classic Highlighter Set (Green),Stationery,1,Low,2026-07-28 06:22,Customer-15271,Picking
ORD02707,P00774,Standard Router (Green),Electronics,4,High,2026-08-01 20:08,Customer-19486,Picking
ORD02708,P00648,Max Backpack (Blue),Accessories,5,Medium,2026-07-12 16:03,Customer-14401,Cancelled
ORD02709,P00773,Pro Formal Shoes (Blue),Footwear,5,Medium,2026-07-22 02:40,Customer-11944,Cancelled
ORD02710,P00602,Plus Bed Sheet Set (Beige),Home,6,Urgent,2026-08-03 14:11,Customer-19013,Cancelled
ORD02711,P00461,Pro Slippers (Green),Footwear,6,Medium,2026-08-13 22:44,Customer-18095,Picking
ORD02712,P00735,Max Table Lamp (Grey),Home,2,Medium,2026-08-19 11:49,Customer-17380,Pending
ORD02713,P00439,Premium Candle Holder (Beige),Home,3,Medium,2026-08-08 13:11,Customer-10008,Pending
ORD02714,P00723,Premium Sticky Notes (Grey),Stationery,3,High,2026-08-09 00:43,Customer-10430,Picked
ORD02715,P00200,Deluxe Desk Organizer (Red),Stationery,8,Low,2026-08-30 00:26,Customer-12046,Picked
ORD02716,P00628,Classic Flip Flops (Black),Footwear,8,High,2026-07-26 23:09,Customer-14616,Cancelled
